-71.559629,41.658428
-71.559964,41.658348
-71.560298,41.658265
-71.560631,41.658179
-71.560964,41.658088
-71.561295,41.657991
-71.561625,41.657891
-71.561955,41.657788
-71.562285,41.657682
-71.562614,41.657572
-71.562940,41.657458
-71.563264,41.657342
-71.563586,41.657223
-71.563907,41.657103
-71.564227,41.656983
-71.564547,41.656865
-71.564867,41.656748
-71.565185,41.656629
-71.565500,41.656509
-71.565814,41.656391
-71.566126,41.656273
-71.566436,41.656155
-71.566745,41.656038
-71.567054,41.655921
-71.567363,41.655805
-71.567673,41.655689
-71.567984,41.655573
-71.568297,41.655456
-71.568608,41.655338
-71.568918,41.655220
-71.569230,41.655103
-71.569542,41.654988
-71.569855,41.654871
-71.570168,41.654754
-71.570483,41.654637
-71.570797,41.654519
-71.571111,41.654400
-71.571426,41.654281
-71.571743,41.654162
-71.572059,41.654042
-71.572375,41.653921
-71.572690,41.653802
-71.573004,41.653685
-71.573313,41.653570
-71.573616,41.653457
-71.573915,41.653346
-71.574214,41.653234
-71.574511,41.653122
-71.574806,41.653009
-71.575102,41.652896
-71.575400,41.652785
-71.575698,41.652673
-71.575998,41.652560
-71.576301,41.652446
-71.576607,41.652330
-71.576916,41.652212
-71.577228,41.652093
-71.577539,41.651972
-71.577849,41.651847
-71.578162,41.651722
-71.578478,41.651597
-71.578795,41.651471
-71.579116,41.651349
-71.579442,41.651228
-71.579772,41.651108
-71.580108,41.650994
-71.580451,41.650885
-71.580800,41.650779
-71.581154,41.650677
-71.581515,41.650578
-71.581874,41.650482
-71.582233,41.650392
-71.582595,41.650311
-71.582958,41.650234
-71.583322,41.650161
-71.583686,41.650093
-71.584055,41.650029
-71.584425,41.649970
-71.584796,41.649915
-71.585169,41.649870
-71.585541,41.649828
-71.585912,41.649792
-71.586282,41.649765
-71.586652,41.649745
-71.587021,41.649729
-71.587388,41.649714
-71.587756,41.649701
-71.588124,41.649692
-71.588493,41.649689
-71.588862,41.649690
-71.589232,41.649698
-71.589603,41.649710
-71.589973,41.649724
-71.590344,41.649743
-71.590715,41.649768
-71.591084,41.649796
-71.591454,41.649827
-71.591822,41.649858
-71.592190,41.649888
-71.592556,41.649920
-71.592922,41.649951
-71.593288,41.649983
-71.593653,41.650016
-71.594015,41.650047
-71.594368,41.650078
-71.594718,41.650107
-71.595064,41.650136
-71.595408,41.650165
-71.595749,41.650194
-71.596090,41.650223
-71.596428,41.650252
-71.596763,41.650280
-71.597098,41.650307
-71.597432,41.650335
-71.597763,41.650363
-71.598094,41.650391
-71.598424,41.650419
-71.598753,41.650447
-71.599078,41.650474
-71.599397,41.650500
-71.599713,41.650526
-71.600025,41.650552
-71.600336,41.650576
-71.600650,41.650598
-71.600968,41.650617
-71.601290,41.650636
-71.601619,41.650657
-71.601951,41.650678
-71.602287,41.650705
-71.602626,41.650733
-71.602969,41.650762
-71.603312,41.650795
-71.603660,41.650827
-71.604010,41.650859
-71.604361,41.650891
-71.604714,41.650922
-71.605069,41.650953
-71.605425,41.650984
-71.605781,41.651013
-71.606137,41.651041
-71.606493,41.651067
-71.606851,41.651084
-71.607210,41.651091
-71.607570,41.651087
-71.607927,41.651067
-71.608283,41.651033
-71.608638,41.650989
-71.608991,41.650934
-71.609341,41.650869
-71.609690,41.650793
-71.610031,41.650705
-71.610361,41.650604
-71.610682,41.650495
-71.610997,41.650377
-71.611306,41.650253
-71.611610,41.650121
-71.611909,41.649980
-71.612204,41.649833
-71.612494,41.649679
-71.612778,41.649518
-71.613054,41.649349
-71.613321,41.649172
-71.613582,41.648987
-71.613837,41.648800
-71.614091,41.648613
-71.614346,41.648429
-71.614607,41.648247
-71.614870,41.648068
-71.615130,41.647889
-71.615390,41.647709
-71.615647,41.647528
-71.615904,41.647346
-71.616160,41.647162
-71.616416,41.646979
-71.616672,41.646796
-71.616928,41.646613
-71.617183,41.646429
-71.617439,41.646245
-71.617695,41.646061
-71.617951,41.645877
-71.618208,41.645694
-71.618465,41.645511
-71.618722,41.645326
-71.618978,41.645140
-71.619236,41.644953
-71.619495,41.644767
-71.619755,41.644580
-71.620016,41.644392
-71.620278,41.644204
-71.620539,41.644015
-71.620800,41.643826
-71.621063,41.643638
-71.621326,41.643451
-71.621590,41.643263
-71.621853,41.643076
-71.622115,41.642889
-71.622374,41.642699
-71.622629,41.642508
-71.622884,41.642317
-71.623134,41.642122
-71.623380,41.641926
-71.623621,41.641723
-71.623854,41.641516
-71.624081,41.641305
-71.624305,41.641091
-71.624522,41.640876
-71.624731,41.640658
-71.624938,41.640439
-71.625137,41.640220
-71.625327,41.639997
-71.625510,41.639773
-71.625688,41.639547
-71.625861,41.639321
-71.626030,41.639092
-71.626195,41.638864
-71.626360,41.638636
-71.626524,41.638409
-71.626686,41.638181
-71.626848,41.637954
-71.627012,41.637728
-71.627180,41.637506
-71.627353,41.637286
-71.627527,41.637069
-71.627707,41.636856
-71.627892,41.636648
-71.628081,41.636442
-71.628276,41.636240
-71.628477,41.636041
-71.628687,41.635847
-71.628902,41.635655
-71.629119,41.635466
-71.629340,41.635279
-71.629566,41.635095
-71.629795,41.634911
-71.630030,41.634728
-71.630271,41.634546
-71.630516,41.634365
-71.630763,41.634182
-71.631008,41.633999
-71.631252,41.633818
-71.631495,41.633637
-71.631737,41.633454
-71.631979,41.633273
-71.632221,41.633090
-71.632465,41.632907
-71.632711,41.632725
-71.632957,41.632540
-71.633205,41.632354
-71.633454,41.632166
-71.633705,41.631976
-71.633956,41.631783
-71.634208,41.631588
-71.634460,41.631391
-71.634711,41.631192
-71.634960,41.630989
-71.635207,41.630783
-71.635452,41.630575
-71.635694,41.630363
-71.635933,41.630149
-71.636168,41.629933
-71.636398,41.629717
-71.636621,41.629500
-71.636841,41.629284
-71.637059,41.629068
-71.637271,41.628850
-71.637481,41.628631
-71.637691,41.628412
-71.637897,41.628192
-71.638100,41.627972
-71.638299,41.627751
-71.638492,41.627527
-71.638680,41.627303
-71.638864,41.627080
-71.639047,41.626858
-71.639231,41.626637
-71.639411,41.626416
-71.639590,41.626194
-71.639769,41.625974
-71.639949,41.625754
-71.640128,41.625535
-71.640307,41.625316
-71.640486,41.625099
-71.640667,41.624881
-71.640848,41.624665
-71.641026,41.624448
-71.641205,41.624232
-71.641385,41.624015
-71.641565,41.623799
-71.641745,41.623584
-71.641929,41.623370
-71.642112,41.623159
-71.642297,41.622948
-71.642486,41.622740
-71.642673,41.622533
-71.642864,41.622327
-71.643058,41.622122
-71.643257,41.621919
-71.643454,41.621716
-71.643660,41.621513
-71.643871,41.621310
-71.644087,41.621105
-71.644302,41.620901
-71.644525,41.620698
-71.644750,41.620497
-71.644980,41.620297
-71.645211,41.620098
-71.645446,41.619899
-71.645685,41.619699
-71.645924,41.619498
-71.646163,41.619297
-71.646403,41.619098
-71.646641,41.618897
-71.646880,41.618697
-71.647121,41.618496
-71.647362,41.618295
-71.647603,41.618093
-71.647846,41.617891
-71.648090,41.617688
-71.648335,41.617484
-71.648579,41.617279
-71.648824,41.617073
-71.649070,41.616869
-71.649311,41.616667
-71.649550,41.616466
-71.649788,41.616266
-71.650024,41.616065
-71.650258,41.615864
-71.650493,41.615664
-71.650725,41.615463
-71.650950,41.615258
-71.651169,41.615049
-71.651384,41.614837
-71.651595,41.614622
-71.651803,41.614404
-71.652006,41.614182
-71.652204,41.613960
-71.652398,41.613734
-71.652587,41.613507
-71.652769,41.613281
-71.652948,41.613053
-71.653120,41.612821
-71.653290,41.612587
-71.653455,41.612350
-71.653612,41.612111
-71.653765,41.611868
-71.653910,41.611623
-71.654047,41.611373
-71.654175,41.611120
-71.654301,41.610866
-71.654427,41.610608
-71.654554,41.610348
-71.654675,41.610085
-71.654795,41.609823
-71.654912,41.609561
-71.655023,41.609302
-71.655135,41.609045
-71.655247,41.608788
-71.655360,41.608532
-71.655471,41.608276
-71.655581,41.608020
-71.655692,41.607765
-71.655805,41.607510
-71.655918,41.607255
-71.656031,41.607000
-71.656145,41.606744
-71.656257,41.606487
-71.656368,41.606229
-71.656480,41.605970
-71.656592,41.605711
-71.656706,41.605452
-71.656821,41.605191
-71.656935,41.604931
-71.657047,41.604669
-71.657159,41.604408
-71.657272,41.604149
-71.657387,41.603889
-71.657501,41.603629
-71.657610,41.603374
-71.657719,41.603125
-71.657830,41.602873
-71.657940,41.602620
-71.658049,41.602369
-71.658156,41.602117
-71.658265,41.601868
-71.658378,41.601618
-71.658484,41.601369
-71.658586,41.601121
-71.658686,41.600871
-71.658782,41.600622
-71.658872,41.600370
-71.658958,41.600117
-71.659042,41.599863
-71.659122,41.599609
-71.659196,41.599353
-71.659264,41.599100
-71.659329,41.598848
-71.659392,41.598596
-71.659452,41.598343
-71.659509,41.598090
-71.659564,41.597834
-71.659615,41.597578
-71.659664,41.597320
-71.659710,41.597060
-71.659751,41.596800
-71.659788,41.596539
-71.659824,41.596277
-71.659857,41.596013
-71.659887,41.595748
-71.659912,41.595482
-71.659932,41.595213
-71.659950,41.594943
-71.659966,41.594672
-71.659978,41.594399
-71.659986,41.594126
-71.659991,41.593853
-71.659990,41.593580
-71.659988,41.593306
-71.659988,41.593033
-71.659988,41.592761
-71.659988,41.592488
-71.659976,41.592213
-71.659976,41.591942
-71.659976,41.591671
-71.659976,41.591401
-71.659976,41.591132
-71.659977,41.590864
-71.659977,41.590596
-71.659979,41.590330
-71.659979,41.590064
-71.659978,41.589800
-71.659978,41.589539
-71.659980,41.589284
-71.659981,41.589033
-71.659980,41.588781
-71.659978,41.588531
-71.659978,41.588281
-71.659977,41.588031
-71.659976,41.587781
-71.659975,41.587530
-71.659975,41.587278
-71.659976,41.587026
-71.659976,41.586772
-71.659977,41.586517
-71.659978,41.586263
-71.659977,41.586010
-71.659976,41.585758
-71.659976,41.585507
-71.659975,41.585255
-71.659979,41.585003
-71.659986,41.584752
-71.659994,41.584499
-71.660005,41.584247
-71.660019,41.583993
-71.660035,41.583740
-71.660055,41.583485
-71.660080,41.583231
-71.660112,41.582977
-71.660147,41.582724
-71.660186,41.582471
-71.660227,41.582218
-71.660267,41.581965
-71.660309,41.581713
-71.660352,41.581459
-71.660395,41.581205
-71.660439,41.580950
-71.660483,41.580693
-71.660527,41.580435
-71.660569,41.580175
-71.660611,41.579915
-71.660653,41.579653
-71.660696,41.579389
-71.660741,41.579124
-71.660787,41.578859
-71.660833,41.578592
-71.660877,41.578325
-71.660921,41.578056
-71.660967,41.577787
-71.661012,41.577518
-71.661058,41.577248
-71.661103,41.576977
-71.661146,41.576706
-71.661189,41.576434
-71.661232,41.576161
-71.661276,41.575887
-71.661321,41.575612
-71.661367,41.575338
-71.661414,41.575062
-71.661462,41.574786
-71.661510,41.574510
-71.661557,41.574233
-71.661606,41.573956
-71.661654,41.573679
-71.661701,41.573401
-71.661747,41.573125
-71.661792,41.572849
-71.661837,41.572573
-71.661883,41.572298
-71.661929,41.572022
-71.661976,41.571746
-71.662021,41.571469
-71.662065,41.571192
-71.662109,41.570914
-71.662155,41.570636
-71.662202,41.570358
-71.662249,41.570081
-71.662298,41.569804
-71.662346,41.569526
-71.662396,41.569250
-71.662451,41.568975
-71.662509,41.568702
-71.662571,41.568432
-71.662643,41.568163
-71.662720,41.567896
-71.662802,41.567631
-71.662891,41.567366
-71.662984,41.567104
-71.663083,41.566842
-71.663189,41.566582
-71.663303,41.566326
-71.663423,41.566071
-71.663548,41.565817
-71.663676,41.565564
-71.663809,41.565313
-71.663949,41.565062
-71.664095,41.564812
-71.664244,41.564563
-71.664402,41.564314
-71.664563,41.564067
-71.664727,41.563819
-71.664891,41.563571
-71.665055,41.563322
-71.665220,41.563071
-71.665385,41.562820
-71.665551,41.562568
-71.665716,41.562315
-71.665883,41.562062
-71.666052,41.561810
-71.666223,41.561558
-71.666393,41.561305
-71.666562,41.561051
-71.666729,41.560796
-71.666896,41.560542
-71.667059,41.560292
-71.667220,41.560046
-71.667380,41.559803
-71.667536,41.559561
-71.667693,41.559320
-71.667850,41.559081
-71.668006,41.558841
-71.668163,41.558603
-71.668321,41.558364
-71.668480,41.558125
-71.668640,41.557886
-71.668801,41.557646
-71.668962,41.557405
-71.669123,41.557162
-71.669285,41.556917
-71.669447,41.556672
-71.669610,41.556425
-71.669772,41.556177
-71.669935,41.555928
-71.670097,41.555678
-71.670259,41.555428
-71.670422,41.555179
-71.670586,41.554930
-71.670750,41.554681
-71.670916,41.554431
-71.671082,41.554182
-71.671248,41.553932
-71.671413,41.553682
-71.671580,41.553433
-71.671748,41.553184
-71.671916,41.552935
-71.672085,41.552686
-71.672254,41.552437
-71.672421,41.552188
-71.672586,41.551940
-71.672748,41.551694
-71.672907,41.551449
-71.673066,41.551207
-71.673224,41.550965
-71.673378,41.550727
-71.673529,41.550489
-71.673678,41.550251
-71.673823,41.550015
-71.673962,41.549779
-71.674094,41.549541
-71.674220,41.549300
-71.674342,41.549057
-71.674463,41.548812
-71.674582,41.548567
-71.674697,41.548321
-71.674810,41.548076
-71.674915,41.547832
-71.675016,41.547589
-71.675114,41.547347
-71.675204,41.547106
-71.675291,41.546867
-71.675376,41.546631
-71.675462,41.546396
-71.675547,41.546161
-71.675632,41.545927
-71.675714,41.545693
-71.675796,41.545459
-71.675880,41.545226
-71.675962,41.544993
-71.676045,41.544759
-71.676127,41.544525
-71.676209,41.544291
-71.676293,41.544055
-71.676377,41.543818
-71.676460,41.543579
-71.676544,41.543338
-71.676629,41.543096
-71.676718,41.542852
-71.676808,41.542607
-71.676900,41.542359
-71.676994,41.542110
-71.677088,41.541857
-71.677187,41.541602
-71.677296,41.541347
-71.677412,41.541090
-71.677530,41.540832
-71.677648,41.540571
-71.677766,41.540308
-71.677885,41.540044
-71.678005,41.539779
-71.678125,41.539512
-71.678245,41.539242
-71.678367,41.538972
-71.678488,41.538702
-71.678610,41.538432
-71.678732,41.538162
-71.678853,41.537892
-71.678976,41.537622
-71.679099,41.537351
-71.679221,41.537079
-71.679344,41.536808
-71.679465,41.536540
-71.679587,41.536271
-71.679710,41.536003
-71.679834,41.535733
-71.679958,41.535462
-71.680082,41.535188
-71.680206,41.534913
-71.680331,41.534637
-71.680453,41.534359
-71.680579,41.534084
-71.680706,41.533808
-71.680831,41.533531
-71.680956,41.533254
-71.681080,41.532976
-71.681204,41.532698
-71.681329,41.532421
-71.681453,41.532146
-71.681576,41.531871
-71.681702,41.531596
-71.681827,41.531320
-71.681952,41.531047
-71.682076,41.530774
-71.682200,41.530503
-71.682322,41.530233
-71.682447,41.529964
-71.682571,41.529694
-71.682695,41.529423
-71.682816,41.529151
-71.682937,41.528878
-71.683061,41.528604
-71.683187,41.528330
-71.683310,41.528055
-71.683434,41.527778
-71.683558,41.527503
-71.683680,41.527229
-71.683803,41.526957
-71.683926,41.526687
-71.684048,41.526419
-71.684167,41.526152
-71.684285,41.525888
-71.684405,41.525624
-71.684525,41.525363
-71.684644,41.525104
-71.684763,41.524846
-71.684883,41.524590
-71.685007,41.524338
-71.685139,41.524090
-71.685277,41.523847
-71.685418,41.523607
-71.685559,41.523368
-71.685705,41.523133
-71.685852,41.522900
-71.685997,41.522667
-71.686141,41.522436
-71.686284,41.522204
-71.686424,41.521973
-71.686567,41.521744
-71.686709,41.521516
-71.686850,41.521288
-71.686990,41.521060
-71.687128,41.520833
-71.687262,41.520607
-71.687389,41.520381
-71.687518,41.520154
-71.687651,41.519927
-71.687789,41.519699
-71.687929,41.519468
-71.688073,41.519235
-71.688219,41.518999
-71.688367,41.518760
-71.688518,41.518518
-71.688670,41.518272
-71.688825,41.518024
-71.688981,41.517774
-71.689139,41.517522
-71.689298,41.517268
-71.689454,41.517015
-71.689609,41.516764
-71.689764,41.516512
-71.689919,41.516260
-71.690072,41.516008
-71.690229,41.515758
-71.690385,41.515511
-71.690539,41.515265
-71.690691,41.515019
-71.690843,41.514776
-71.690995,41.514534
-71.691148,41.514293
-71.691301,41.514054
-71.691455,41.513818
-71.691609,41.513582
-71.691761,41.513346
-71.691914,41.513112
-71.692064,41.512876
-71.692212,41.512641
-71.692359,41.512406
-71.692505,41.512171
-71.692652,41.511937
-71.692799,41.511704
-71.692946,41.511472
-71.693093,41.511241
-71.693246,41.511012
-71.693409,41.510788
-71.693581,41.510568
-71.693763,41.510354
-71.693951,41.510143
-71.694146,41.509938
-71.694347,41.509736
-71.694555,41.509539
-71.694772,41.509349
-71.694996,41.509162
-71.695224,41.508980
-71.695458,41.508801
-71.695699,41.508630
-71.695946,41.508464
-71.696196,41.508300
-71.696447,41.508135
-71.696700,41.507971
-71.696955,41.507807
-71.697212,41.507640
-71.697471,41.507472
-71.697731,41.507302
-71.697993,41.507130
-71.698257,41.506957
-71.698524,41.506782
-71.698792,41.506606
-71.699062,41.506430
-71.699331,41.506253
-71.699601,41.506076
-71.699872,41.505899
-71.700144,41.505721
-71.700416,41.505541
-71.700689,41.505360
-71.700963,41.505179
-71.701238,41.504998
-71.701513,41.504819
-71.701787,41.504641
-71.702057,41.504464
-71.702324,41.504290
-71.702590,41.504117
-71.702855,41.503945
-71.703118,41.503774
-71.703381,41.503603
-71.703642,41.503430
-71.703906,41.503254
-71.704171,41.503079
-71.704437,41.502903
-71.704707,41.502727
-71.704977,41.502552
-71.705247,41.502375
-71.705518,41.502198
-71.705790,41.502021
-71.706063,41.501843
-71.706337,41.501665
-71.706610,41.501486
-71.706882,41.501305
-71.707156,41.501125
-71.707431,41.500945
-71.707707,41.500765
-71.707985,41.500586
-71.708263,41.500406
-71.708540,41.500225
-71.708816,41.500045
-71.709090,41.499867
-71.709360,41.499690
-71.709628,41.499513
-71.709896,41.499337
-71.710165,41.499160
-71.710436,41.498982
-71.710707,41.498803
-71.710980,41.498624
-71.711253,41.498443
-71.711528,41.498262
-71.711804,41.498081
-71.712082,41.497899
-71.712359,41.497718
-71.712636,41.497537
-71.712911,41.497357
-71.713186,41.497179
-71.713460,41.497000
-71.713733,41.496822
-71.714005,41.496645
-71.714277,41.496468
-71.714548,41.496290
-71.714820,41.496110
-71.715092,41.495930
-71.715367,41.495750
-71.715641,41.495571
-71.715915,41.495394
-71.716188,41.495218
-71.716459,41.495041
-71.716730,41.494864
-71.717001,41.494685
-71.717272,41.494506
-71.717543,41.494328
-71.717815,41.494151
-71.718086,41.493975
-71.718355,41.493798
-71.718624,41.493622
-71.718892,41.493447
-71.719160,41.493271
-71.719426,41.493096
-71.719694,41.492922
-71.719961,41.492750
-71.720225,41.492576
-71.720490,41.492401
-71.720755,41.492226
-71.721020,41.492049
-71.721286,41.491873
-71.721555,41.491698
-71.721824,41.491523
-71.722093,41.491348
-71.722363,41.491171
-71.722636,41.490997
-71.722910,41.490823
-71.723185,41.490653
-71.723462,41.490487
-71.723742,41.490327
-71.724024,41.490171
-71.724309,41.490021
-71.724597,41.489875
-71.724886,41.489733
-71.725176,41.489593
-71.725465,41.489454
-71.725753,41.489314
-71.726039,41.489175
-71.726326,41.489037
-71.726613,41.488899
-71.726900,41.488762
-71.727188,41.488624
-71.727476,41.488485
-71.727766,41.488346
-71.728057,41.488205
-71.728350,41.488062
-71.728646,41.487919
-71.728945,41.487777
-71.729246,41.487634
-71.729549,41.487488
-71.729850,41.487343
-71.730150,41.487198
-71.730450,41.487053
-71.730751,41.486908
-71.731050,41.486762
-71.731350,41.486615
-71.731651,41.486469
-71.731952,41.486323
-71.732253,41.486178
-71.732557,41.486033
-71.732860,41.485889
-71.733160,41.485746
-71.733463,41.485599
-71.733766,41.485453
-71.734070,41.485308
-71.734371,41.485161
-71.734670,41.485015
-71.734969,41.484869
-71.735268,41.484724
-71.735567,41.484579
-71.735866,41.484435
-71.736165,41.484292
-71.736463,41.484149
-71.736761,41.484005
-71.737059,41.483862
-71.737356,41.483718
-71.737654,41.483575
-71.737949,41.483433
-71.738243,41.483293
-71.738538,41.483154
-71.738832,41.483015
-71.739126,41.482874
-71.739417,41.482731
-71.739707,41.482587
-71.739997,41.482443
-71.740290,41.482301
-71.740583,41.482159
-71.740877,41.482016
-71.741172,41.481873
-71.741466,41.481729
-71.741759,41.481584
-71.742053,41.481441
-71.742348,41.481299
-71.742641,41.481156
-71.742933,41.481010
-71.743223,41.480858
-71.743510,41.480705
-71.743792,41.480550
-71.744065,41.480391
-71.744331,41.480229
-71.744590,41.480067
-71.744845,41.479902
-71.745094,41.479735
-71.745339,41.479566
-71.745581,41.479397
-71.745823,41.479230
-71.746065,41.479065
-71.746306,41.478901
-71.746544,41.478736
-71.746781,41.478572
-71.747016,41.478409
-71.747253,41.478247
-71.747489,41.478085
-71.747725,41.477924
-71.747961,41.477761
-71.748198,41.477598
-71.748435,41.477435
-71.748674,41.477273
-71.748914,41.477109
-71.749155,41.476946
-71.749395,41.476781
-71.749634,41.476616
-71.749874,41.476450
-71.750113,41.476284
-71.750352,41.476120
-71.750592,41.475955
-71.750832,41.475789
-71.751073,41.475624
-71.751317,41.475459
-71.751562,41.475291
-71.751808,41.475122
-71.752056,41.474953
-71.752306,41.474784
-71.752557,41.474612
-71.752809,41.474438
-71.753062,41.474263
-71.753318,41.474086
-71.753576,41.473907
-71.753837,41.473726
-71.754102,41.473544
-71.754369,41.473361
-71.754638,41.473174
-71.754907,41.472988
-71.755173,41.472805
-71.755437,41.472623
-71.755700,41.472440
